text,true_label,pred_label,confidence,details
在佳木斯这个地方我还有什么选择？没有热水，其他都还好。他们说的热水就是相对与冰冷的冷水而言的，早晚其实都没有能舒服洗澡的热水的。,负面,正面,0.9366249442100525,"{'positive_prob': 0.9366249442100525, 'negative_prob': 0.06337504833936691}"
整体环境还可以，离亚龙湾比较近。但近期一直在装修，一楼凌乱，给人感觉不太舒服。价格偏高。服务一般。,正面,中性,0.9245175123214722,"{'neutral_prob': 0.9245175123214722, 'non_neutral_prob': 0.07548247277736664}"
凉皮还可以，就是觉得太辣了,负面,中性,0.9994540810585022,"{'neutral_prob': 0.9994540810585022, 'non_neutral_prob': 0.0005458930972963572}"
感觉酱味不太适合老北京人,正面,中性,0.9949514865875244,"{'neutral_prob': 0.9949514865875244, 'non_neutral_prob': 0.005048529710620642}"
连着几天吃不腻，赞店家的诚信经营理念，分量还是足足的，味道还是那个味儿，这次的骑士哥赞一下，还是住附近的，很高兴选择了这家美食，订餐那么多天，从没有超过三次的，吃得满意，吃得放心,正面,中性,0.896249532699585,"{'neutral_prob': 0.896249532699585, 'non_neutral_prob': 0.10375044494867325}"
送的真的很慢,负面,中性,0.8964336514472961,"{'neutral_prob': 0.8964336514472961, 'non_neutral_prob': 0.10356635600328445}"
驴肉没几块，基本是姜片和大蒜，根本没法吃，米饭三块钱给一口，出来做什么生意，回家种地吧,负面,中性,0.6731229424476624,"{'neutral_prob': 0.6731229424476624, 'non_neutral_prob': 0.32687705755233765}"
味道有待加强,正面,中性,0.9902055859565735,"{'neutral_prob': 0.9902055859565735, 'non_neutral_prob': 0.00979434885084629}"
"虾线不挑，看着太脏,不吃苦瓜，结果里面是苦瓜炒肉,一次失败的订餐",负面,中性,0.9740684032440186,"{'neutral_prob': 0.9740684032440186, 'non_neutral_prob': 0.025931531563401222}"
粥还不错，饼还没尝，包装挺好，看着不错,正面,中性,0.9522249698638916,"{'neutral_prob': 0.9522249698638916, 'non_neutral_prob': 0.047774989157915115}"
这家酒店总体感觉不错，房间挺大的，酒店位置也好，就是服务员反应比较慢。。。。。。，态度还行，就是能不能解决，什么时间能解决，总应该有个明确的答复吧，无语！！！,正面,中性,0.9783434271812439,"{'neutral_prob': 0.9783434271812439, 'non_neutral_prob': 0.021656565368175507}"
沙拉总是不给沙拉酱。。。好几次了！！！餐具里也没有勺子。。。。,负面,中性,0.8272010087966919,"{'neutral_prob': 0.8272010087966919, 'non_neutral_prob': 0.17279905080795288}"
交道便利，近民航售票处，房间大整洁，但早餐实在一般。,中性,正面,0.9520250558853149,"{'positive_prob': 0.9520250558853149, 'negative_prob': 0.04797493666410446}"
好喝。喝到底能吃到紫薯块，甜度适中。,正面,中性,0.9419928193092346,"{'neutral_prob': 0.9419928193092346, 'non_neutral_prob': 0.058007143437862396}"
"出菜慢，92分钟才送达,菜的味道实在太一般了",负面,中性,0.9996942281723022,"{'neutral_prob': 0.9996942281723022, 'non_neutral_prob': 0.0003058010770473629}"
推荐！！地理位置一走出来就是尖沙咀热闹地方，也就5分钟，性价比很高！一条路上还有君怡那个宾馆，但是好像君怡比它贵点，其实走出来也没差多少步，肯定这个核算！房间小一点，不过觉得还不错，意外还可以看到远方...,正面,中性,0.9471592903137207,"{'neutral_prob': 0.9471592903137207, 'non_neutral_prob': 0.05284074693918228}"
卷饼里一个钢丝，希望卖家能注意，生意好了，要更细心才是,负面,中性,0.9354608058929443,"{'neutral_prob': 0.9354608058929443, 'non_neutral_prob': 0.06453925371170044}"
大堂门口外管理停车的保安不尊重客人，一辆市府领导的车停在对面，那一长条的车位就不准停车。更重要的事出言不逊，“这地方是你社会车辆能停的吗？”真让我在美国同事（懂汉语）面前觉得丢中国人的脸！,正面,负面,0.9570781588554382,"{'positive_prob': 0.04292191192507744, 'negative_prob': 0.9570781588554382}"
"订的是虾排,餐来了一看居然是炸虾片=,=,这是让我怀念童年么",负面,中性,0.8821613192558289,"{'neutral_prob': 0.8821613192558289, 'non_neutral_prob': 0.11783867329359055}"
排骨只有三块！两道菜都好苦！,负面,中性,0.8738810420036316,"{'neutral_prob': 0.8738810420036316, 'non_neutral_prob': 0.12611892819404602}"
"头一回遇到米饭装半碗的，现在米饭这么值钱了么,=￣ω￣=",负面,中性,0.8380356431007385,"{'neutral_prob': 0.8380356431007385, 'non_neutral_prob': 0.16196435689926147}"
房间还可以，床和枕头都蛮舒服的，就是靠马路有点吵。总的来说还可以吧，以后去还会继续住的。,正面,中性,0.764156699180603,"{'neutral_prob': 0.764156699180603, 'non_neutral_prob': 0.23584327101707458}"
11：23定的，13：21送到的，电话打了18个，不是关机就是打不通，偶尔通一次，还没人接,负面,中性,0.7231824398040771,"{'neutral_prob': 0.7231824398040771, 'non_neutral_prob': 0.27681758999824524}"
酒店不在青岛最中心地段，不过交通还算方便。是一栋栋2-3层的小客房，环境非常好，还有花园，非常安静，是度假的好地方。酒店是什么国资委培训中心，开会的政府人员比较多，价格也比较实惠(最近青岛开奥运，酒店...,正面,中性,0.820379912853241,"{'neutral_prob': 0.820379912853241, 'non_neutral_prob': 0.17962011694908142}"
两个小时的配送时间，真是服了,负面,中性,0.7996472120285034,"{'neutral_prob': 0.7996472120285034, 'non_neutral_prob': 0.20035283267498016}"
我要的是肘子的结果送来的是鸡肉的。。不过都挺好吃的，希望店家下次注意。,正面,中性,0.9854214191436768,"{'neutral_prob': 0.9854214191436768, 'non_neutral_prob': 0.014578564092516899}"
第一次尝试，不好吃，没有鳕鱼好吃,负面,中性,0.9849987626075745,"{'neutral_prob': 0.9849987626075745, 'non_neutral_prob': 0.015001199208199978}"
挺好的，送的也挺快的，米饭再好点就更好了，感谢送的coffee,正面,中性,0.590173602104187,"{'neutral_prob': 0.590173602104187, 'non_neutral_prob': 0.4098263680934906}"
就薯条还行！其他都不怎么样！,负面,中性,0.9996963739395142,"{'neutral_prob': 0.9996963739395142, 'non_neutral_prob': 0.000303632696159184}"
"写明是两个盖饭，结果是一盒拼饭。,面冰凉，还得重新加热",负面,中性,0.996716320514679,"{'neutral_prob': 0.996716320514679, 'non_neutral_prob': 0.0032835942693054676}"
牛肉汉堡超级棒,正面,中性,0.9880713224411011,"{'neutral_prob': 0.9880713224411011, 'non_neutral_prob': 0.011928637512028217}"
"不送上来，让下去去，还没赶下去，就来电话了，说给放到大厦大厅口了，真是太奇葩了，遇到过让在楼梯口等的，遇到过让在一楼等的，还没遇到过这种的，服务太差！！,卷饼味道一般，很肥腻，价格很高，简单的一个饼卷...",负面,中性,0.9995959401130676,"{'neutral_prob': 0.9995959401130676, 'non_neutral_prob': 0.00040409283246845007}"
酒店新装修，房间硬件设施还是不错的。但是，餐厅实在太差，上菜非常慢，价格奇贵，且质量差。86元2小片的香煎银鳕鱼居然是臭的，叫来餐厅经理，品尝了半天不吭声，最后竟然然颠倒黑白地说不臭，实在不能容忍。,正面,负面,0.9901492595672607,"{'positive_prob': 0.009850754402577877, 'negative_prob': 0.9901492595672607}"
肘子的那个吃后拉肚子了，孜然肌肉的还不错,负面,中性,0.9978333115577698,"{'neutral_prob': 0.9978333115577698, 'non_neutral_prob': 0.0021666730754077435}"
酒店比较旧，不符合四星标准，出行不是很方便。,负面,正面,0.791588306427002,"{'positive_prob': 0.791588306427002, 'negative_prob': 0.20841166377067566}"
据说这是北海最好的三星级酒店，生意不是一般的好，人气很旺，那天晚上到的时候大堂气氛浓烈，感觉很温馨。房间的卫生间小了点，不过服务好，心里就舒畅了。我住的房间还送早餐、果篮、晚上还有巧克力，最绝的是楼层...,正面,中性,0.9095343351364136,"{'neutral_prob': 0.9095343351364136, 'non_neutral_prob': 0.09046562016010284}"
我想说，我取到的时候，猪排已经不知道被谁偷吃了一块，我今天还要点，希望不要再发生类似情况。。。,负面,中性,0.675780177116394,"{'neutral_prob': 0.675780177116394, 'non_neutral_prob': 0.32421979308128357}"
还行，豆腐脑味道不行,正面,中性,0.9996997117996216,"{'neutral_prob': 0.9996997117996216, 'non_neutral_prob': 0.0003003055462613702}"
"送过来面都成一坨了,！！！！！",负面,中性,0.992429792881012,"{'neutral_prob': 0.992429792881012, 'non_neutral_prob': 0.007570259738713503}"
mini套房有惊有喜：惊的是：1床好短，我身高不足1米70，脚已几乎在边缘；2宣传册里的多种选择枕头，竟数不存在，服务小姐讲从来都没有，也不知几时有。。。搞得我一头雾水，那宣传得这么热闹。。。；3卫生...,正面,负面,0.9935749173164368,"{'positive_prob': 0.006425060797482729, 'negative_prob': 0.9935749173164368}"
"没熟,葱嚼不烂,不好吃",负面,中性,0.9700875282287598,"{'neutral_prob': 0.9700875282287598, 'non_neutral_prob': 0.0299124326556921}"
"送餐太慢,十点定的,两点才送到，如果不能保证送餐的话就不要搞这么大的活动。披萨味道还行，就是送过来的时候已经软掉了",负面,中性,0.9996823072433472,"{'neutral_prob': 0.9996823072433472, 'non_neutral_prob': 0.00031774165108799934}"
一点也不好吃，而且还小,负面,中性,0.9623759984970093,"{'neutral_prob': 0.9623759984970093, 'non_neutral_prob': 0.03762397915124893}"
"春节酒店特价,当即退了""如家"",转投喜来登.高级房只有三星级标准,太小了.换了豪华间,才有点五星的样子.不知道五星的客房标准是怎么设定的.床和床上用品是""喜来登""的特色,羽绒枕还是那么舒服!!服务上,...",正面,中性,0.8819746971130371,"{'neutral_prob': 0.8819746971130371, 'non_neutral_prob': 0.11802533268928528}"
"我是去年12月底入住的,到牡丹江的时候住的是夏威夷,后来搬到金鼎,主要是考虑早晨回北京时,酒店楼下就是机场巴士的始发站,如果住夏威夷的话要提早半个小时结帐再走到金鼎.酒店房间感觉还可以,就是我住的大床...",正面,中性,0.9498447179794312,"{'neutral_prob': 0.9498447179794312, 'non_neutral_prob': 0.05015530064702034}"
"这家酒店太让我失望了,房间小的简直不能再小了而且服务态度一般除了天台泳池还可以以外,还不如住海景酒店离天后车站又近价钱又便宜,下次去香港我肯定不住这家",负面,中性,0.9505571722984314,"{'neutral_prob': 0.9505571722984314, 'non_neutral_prob': 0.04944285750389099}"
少一盒米饭，只送了三盒米饭，我要了四盒,正面,中性,0.9701460003852844,"{'neutral_prob': 0.9701460003852844, 'non_neutral_prob': 0.02985401265323162}"
送得很快。可是，肘子卷和以前吃的不一样了，全是肉，都漏油了，只有几片小小的跟指甲盖差不多大的青椒，没吃完，太腻了…粥不错,负面,中性,0.9959063529968262,"{'neutral_prob': 0.9959063529968262, 'non_neutral_prob': 0.004093578550964594}"
"12点下单,13点20才收到,耽误了电影开场不说,咖啡直接洒成小杯的了",负面,中性,0.9616382718086243,"{'neutral_prob': 0.9616382718086243, 'non_neutral_prob': 0.038361720740795135}"
鸡肉非常多，棒棒达。,正面,中性,0.992901086807251,"{'neutral_prob': 0.992901086807251, 'non_neutral_prob': 0.007098975591361523}"
房间尚可，浴室有点小，服务也还可以，可是为什么checkout的时候不主动提供发票？甚至提醒一声都没有？,正面,中性,0.8348487019538879,"{'neutral_prob': 0.8348487019538879, 'non_neutral_prob': 0.16515126824378967}"
送了将近3个小时，差点饿死,负面,中性,0.9266986846923828,"{'neutral_prob': 0.9266986846923828, 'non_neutral_prob': 0.07330136746168137}"
快递很快，量很大，就是有点太咸了,正面,中性,0.7236917614936829,"{'neutral_prob': 0.7236917614936829, 'non_neutral_prob': 0.27630823850631714}"
饭的味道太一般了，不推荐,负面,中性,0.9996598958969116,"{'neutral_prob': 0.9996598958969116, 'non_neutral_prob': 0.00034008806687779725}"
一份米饭还能再少点吗？？？？？？百度服务没的说，5星,负面,中性,0.4878314435482025,"{'neutral_prob': 0.4878314435482025, 'non_neutral_prob': 0.5121685266494751}"
晚了也没多长时间，差2分钟一个小时吧,正面,负面,0.9920815229415894,"{'positive_prob': 0.007918438874185085, 'negative_prob': 0.9920815229415894}"
酒店很差，虽然挂牌4星，但只有准3星的感觉，房间是很大，但设施一般，灯光太暗。海景房是是远远望去才可以看到。房间里有霉的味道，虽然不强烈。虽然是1月，房间里有蚊子，咬了不少包。440的价格还要加政府税...,负面,中性,0.8983598947525024,"{'neutral_prob': 0.8983598947525024, 'non_neutral_prob': 0.10164012014865875}"
要的番茄味送的其他口味，真是吃的不开心！,负面,中性,0.9753085970878601,"{'neutral_prob': 0.9753085970878601, 'non_neutral_prob': 0.024691380560398102}"
没吃过这么难吃的冷面，不给拿筷子，冷面汤都温了，而且味道特别差，吃了两口就扔了,负面,中性,0.9749594926834106,"{'neutral_prob': 0.9749594926834106, 'non_neutral_prob': 0.025040486827492714}"
牛蛙就三块.真的,负面,中性,0.9957826137542725,"{'neutral_prob': 0.9957826137542725, 'non_neutral_prob': 0.0042173960246145725}"
酒店环境一般服务却极差动不动所有经理都出来侮辱游客不舍得给钱不房费还把政治搬出来吓人态度太差我去过的酒店都有中午退房前电话询问是否要续房我是凌晨4点才去的什么都不知道一睡到下午一点就吵着要我交钱我说为...,负面,中性,0.9184077978134155,"{'neutral_prob': 0.9184077978134155, 'non_neutral_prob': 0.08159223943948746}"
饺子味道挺好。就是从下单到拿到饺子是一个小时二十分钟。饿的胃到痛了。饺子也不热了……,负面,中性,0.9795289039611816,"{'neutral_prob': 0.9795289039611816, 'non_neutral_prob': 0.020471062511205673}"
第一次在宁海住酒店，印象最深的是服务好，无论在哪碰到服务生都会微笑地打招呼。住的是标房，房间挺大的，但床有点硬，不太舒服，早餐非常一般,正面,中性,0.8657184839248657,"{'neutral_prob': 0.8657184839248657, 'non_neutral_prob': 0.1342814415693283}"
请问什么时候送达的？午饭到晚饭点都没有送来？付账之后就不用送饭了？,负面,中性,0.5882861614227295,"{'neutral_prob': 0.5882861614227295, 'non_neutral_prob': 0.4117138683795929}"
