review,label,neutral_score,source
3个羊肉串放在饭盒里面数了数合计11粒，豆腐很大的羊肉味，一个碎渣。茄子味道一般。。。羊肉串，差差差，非常非常不满意,2,0.8,waimai
第一次点，量少，味道也一般，,2,0.8,waimai
不知道为什么叫酸汤一点酸味没有，一般！,2,0.8,waimai
一般，有点咸,2,0.8,waimai
"太小了,味道一般,说多了都是泪",2,0.8,waimai
披萨冷了，但是味道还行,2,1.2,waimai
"送餐太慢,十点定的,两点才送到，如果不能保证送餐的话就不要搞这么大的活动。披萨味道还行，就是送过来的时候已经软掉了",2,1.2,waimai
"跟同事一块订的..她那里！！居然！！！！有钢丝球！我这里居然有黑的糊嘎巴。。。凑合吃了几口那什么银耳梨那汤里也黑了吧唧的不知道怎么回事没喝,送的倒是真快可是,食品卫生质量真的改善改善了,希望得到解决,不过啊",2,1.2,waimai
之前在百度外卖三次订过吉吉熊，还可以。这次却失望。披萨一看就是中午做多了剩下的。晚上又热了拿来卖。客人不是傻子，做生意要诚信，下次不会再点吉吉熊任何东西了。,2,0.9,waimai
还算凑合吧，不怎么好吃,2,0.8,waimai
整体感觉一般，时间比较长,2,0.8,waimai
送餐速度不是一般的慢啊。。。,2,0.8,waimai
订单上有饮料，送来的却没有.菜一般，送饭一个小时左右,2,0.8,waimai
"味道一般,这就是面饼吧,送餐超级超级慢,饿死我了,定的12点送到结果12点40才到……醉了",2,0.8,waimai
蛋挞太差劲了，怀疑烤熟没有～～披萨只能说凑合吧,2,0.8,waimai
味道还行，就是送的太慢了,2,1.2,waimai
感觉一般。说送美汁源果汁也没有送。,2,0.8,waimai
送餐太慢了！味道一般般,2,0.8,waimai
送餐巨巨巨慢，口味一般~,2,0.8,waimai
披萨味道一般，薯饼还挺喜欢吃的。,2,0.8,waimai
吉吉熊从来都不看备注的，从来不给勺子，说了一万次要勺子一次都不给的，还让我凑合。一次不给勺子我凑合就算了，这已经是我第三次订餐写了要勺子不给勺子了！我的订单记录每次都写了要勺子从来都不看这是最后一次了，下次再不给勺我退订！我是忍不了了，谁爱忍谁忍去。,2,0.8,waimai
菜品做的也就那样，水果沙拉基本上都是梨，汤没味，感觉像是前一天剩的又加水煮的。,2,0.8,waimai
"还行,就是凉了就不好吃了",2,1.2,waimai
味道很一般,2,0.8,waimai
送餐晚了一小时、6寸的披萨不如9寸的料实在、味道还行吧,2,1.3,waimai
味道还行，不过可能今天太忙给漏单了比较心塞…,2,1.2,waimai
鸡翅不是奥尔良味道，排骨不新鲜，送餐慢，披萨还凑合,2,0.8,waimai
味道一般。,2,0.8,waimai
吃的一般般,2,0.8,waimai
披萨味道一般，配送人员素质有待提高,2,0.8,waimai
味道一般，量有点少！,2,0.8,waimai
汤是那种汤包的，最好别点，咖喱饭味道太淡，龙珠是鸡肉和鱼虾之类的做的，感觉质量一般，另外包装不环保，还不支持在线付。。。。,2,0.8,waimai
材料很一般，味道也不好吃！,2,0.8,waimai
点了一份蒜，没给，口味一般吧,2,0.8,waimai
快递哥雨天送外卖很辛苦。麻辣烫一般，,2,0.8,waimai
商品一般吧,2,0.8,waimai
送餐比较慢，味道还行,2,0.8,waimai
和去店里吃的味道和菜的新鲜度不能比，这很一般,2,0.8,waimai
呃………今天的味道很一般,2,0.8,waimai
麻辣香锅味道一般,2,0.8,waimai
一百多的菜，没什么，有点少。胃口还行吧，麻椒有点多。,2,1.3,waimai
一般，酱炒蛋的口感比较干，汤没什么香味,2,0.8,waimai
速度很快，但是味道一般般,2,0.8,waimai
量特别大，但味道太一般！,2,1.2,waimai
量大。味道一般。速度较快,2,0.8,waimai
菜品还行，配送实在是差的要命，东西弄翻了，骨头里的酱汤弄的那都是，油乎乎的，韭菜盒子被压的馅全都出来了，变成两张面皮和散了一袋子韭菜陷，还有打包的米饭也都被油汤给泡了。配送成这样，还是百度自己配送的，实在令人失望！,2,0.8,waimai
很油很腻，味道一般,2,0.8,waimai
饺子皮厚，褶皱处都没熟，而且破了好多，味道也一般般，素三鲜里有的韭菜一看颜色就是剩的，以后不会再吃这家,2,1.2,waimai
"量不是很大,一把人还凑合",2,0.8,waimai
配料太多，味道一般,2,0.8,waimai
不好吃，酱油多味道咸，包装一般；关键吃了有点闹肚子。,2,0.8,waimai
"比一般好一点,比好一点一般",2,0.8,waimai
菜量一般，有点少,2,0.8,waimai
"送餐超慢，晚了一个多小时，催了三次,菜品油太大，除了汤还行，其他的都糊嘴,并且，说好了满100送大可乐，特意凑的单，结果送到了说没拿，打电话到店里结果接了之后说查一下给我回电话，然后就没有消息了",2,0.8,waimai
"味道还行,就是这肉切得太厚啦,太肥啦,第一次吃到这么大得肉",2,1.2,waimai
一般吧，还可以,2,1.3,waimai
凉菜味道还不错，热菜一般。,2,0.8,waimai
上面写的我的外卖大约会在13：06送达，现在都14：09了，锅包肉很少不说，好像人家剩下的。只有米饭还可以。再不会光顾你们家了，送餐用了101分钟真厉害，可惜不能上图。,2,0.9,waimai
速度挺快的~就是有点撒了，点的抹茶拿铁太甜了……味道一般,2,0.8,waimai
"冰太多,味道淡,质量一般,希望改进",2,0.8,waimai
一般般，都没吃，全扔掉啦！,2,0.8,waimai
"味道只能说还行,味精太多,没啥配菜",2,0.8,waimai
"送餐速度不是一般的慢,快两个小时才送来,宫保鸡丁饭米饭上面竟然还有咖喱",2,0.8,waimai
感觉一般般，不是,2,0.8,waimai
味道一般，送餐时间太长了。,2,0.8,waimai
太一般了，送的还特别慢，催了半天,2,0.8,waimai
"味道一般了,可能吃腻了",2,0.8,waimai
不是一般的差,2,0.8,waimai
"饭一般,但是配送很快",2,0.8,waimai
"一般,没有吉野家好吃,，,饭太多菜太少",2,0.8,waimai
送餐速度极慢，从下单到送到用了一个半小时，而且口味很一般,2,0.8,waimai
关东煮没有了，打来电话换了藕盒，很一般，怀疑藕盒不是和合谷家的,2,0.8,waimai
咖喱饭特别一般。。。,2,0.8,waimai
味道还可以，就是送的有点早，没在我写的时间送，到家吃都凉了。,2,0.9,waimai
"面坨了。,口感不好。调味也很一般。蔬菜发苦。只有红油猪耳差强人意。",2,0.8,waimai
酸辣粉太一般，不算好吃,2,0.8,waimai
小炒肉好失败，都是汤水，粉蒸排骨还凑合,2,0.8,waimai
干啥玩意吃的！餐厅都找不到还出来送！都没取餐还显示取餐了！菜品一般,2,0.8,waimai
味道还行，套餐里有雪碧或可乐没有送！,2,0.8,waimai
竟然悄悄涨价，素三鲜味道一般，备注了也没给醋和辣椒,2,0.8,waimai
"口味很一般！,万恶的百度外卖,你们优惠券每天只能使用一张嘛？？？！！！害得我下午不能喝星巴克了！！！,靠！！！真服了！！！",2,0.8,waimai
预计下午两点送达，到了三点多联系商家，说已经在送餐路上，四点多接到外送电话，告知刚拿到货准备送餐，五点准备下班货才到，品质也一般，无论是物流还是货品，都让人失望,2,0.8,waimai
"冻过头了,都变冰激凌的了,味道一般",2,0.8,waimai
送的确实有点慢，味道也一般吧，快递还不能送上楼,2,0.8,waimai
食物还行，外送太慢了，等2个小时，走也该来了,2,0.8,waimai
"肉饼一般，粥还凑合，一点下的单，二点半才送到，说电动车没电了，我觉得如果不能按时送到的话，应该及时和买家沟通一下，,避免买家联系不上而苦等！",2,0.8,waimai
挺不喜欢给一般的评价的。腊八，特意提早到十点半订的餐，结果还是晚了近一个小时。肉饼和糊塌子都凉了，而且特别的油，菠菜老的嚼不动，黄叶子都在里面。也不知道说什么好了。,2,0.8,waimai
速度很慢，东西也一般,2,0.8,waimai
"点了两份粥，咸死了！喝了两口就扔了！为什么弄这么咸！！！！！！！！！！,配送服务还可以，就是粥太咸太闲太闲！！！！！",2,0.9,waimai
还可以，就是送的山药卷没给，下次清点清楚再配送吧。,2,0.9,waimai
性价比一般。炒饭不好吃，肉饼还可以,2,1.3,waimai
做的太一般,2,0.8,waimai
还行吧，一般般，量很少,2,1.3,waimai
"炒菜还行,那个扁豆焖面太水了,还不如自己做的好吃！",2,0.8,waimai
送的有点慢，总体评价还行,2,0.8,waimai
我发现这家分店的炒菜全是汤很多，一般,2,0.8,waimai
"实在一般,送餐速度实在是慢",2,0.8,waimai
"出菜慢，92分钟才送达,菜的味道实在太一般了",2,0.8,waimai
口味一般，焦溜丸子不好吃,2,0.8,waimai
菜品质量还可以，但是大家注意点肘子时一定要三个菜，不然不给特价，但是系统会给下单，之后饭馆会不顾你是否方便无限的给你打电话，按照他们的要求加菜，然后付现，之后菜价不会按网上的价格给你，态度极其不好，第一次用百度，之后不会再用了,2,0.9,waimai
和菜量很大。味道也可以。不过锅包肉实在不敢说好。只能说非常一般。完全不是东北菜的感觉,2,1.2,waimai
菜量还不错，就是土豆丝炒鸡蛋基本没味儿。锅贴做的也和一般店里锅贴不一样…油大…,2,1.2,waimai
"菜品很一般,快递速度快",2,0.8,waimai
送餐很快，只是味道太一般！,2,0.8,waimai
只能说很一般……肉给的太少了，蛋也太小了……跟描述完全不符,2,0.8,waimai
点的是三文鱼，寿司，味道一般，没有带芥末和酱油也是醉了,2,0.8,waimai
小炒牛肉中的牛肉非常少，1两估计都没有；湖南大白菜也不正宗，就是一般的白菜，味道下降不少。,2,1.2,waimai
"味道一般,还好",2,0.8,waimai
"量很少,一般",2,0.8,waimai
味道很一般，不知道哪里怪怪的,2,0.8,waimai
"送餐大哥很给力,下着雨送来的赞哦,不过菜味道一般,米饭少的可怜",2,1.2,waimai
挺快，味道一般,2,0.8,waimai
一般，丸子不错，就是鸡翅糊了，味道很一般,2,1.2,waimai
就薯条还行！其他都不怎么样！,2,0.8,waimai
要的意式荤劲牛堡套餐，汉堡可能热的时候装进去的，到手面包胚已经湿软了，凑合吃一口吧，送餐的是个岁数大的男性，递过来给我零交流,2,0.8,waimai
非常一般，还不给够发票,2,0.8,waimai
送餐已超过预期送餐时间30分钟，送餐员还提前完成订单，到了还打感情牌，太差劲！汉堡一般。,2,0.8,waimai
"一般,送错地方了,到了都凉了,不好吃了都",2,0.8,waimai
"饭不止夹生还少给一份,味道一般,感觉有中被骗的感觉",2,0.8,waimai
铁板烧汁茄子味道真心不错！宫保鸡丁做的太甜了。水煮肉片味道还凑合，但是肉质太干！,2,1.2,waimai
菜品一般般,2,0.8,waimai
宫保鸡丁一般般,2,0.8,waimai
菜一般味不够,2,0.8,waimai
有些菜没有了，换了好几次，不过味道还行,2,1.2,waimai
剁椒鱼头换了酸菜鱼，有土腥味儿，很不好。豆腐还行～送餐小哥辛苦了。,2,0.8,waimai
量小菜一般,2,0.8,waimai
菜的味道一般,2,0.8,waimai
一般，送餐态度不错,2,0.8,waimai
快递很赞，食品质量一般,2,0.8,waimai
速度快，味道一般,2,0.8,waimai
"方便快捷,味道一般,能吃饱就行啊",2,0.8,waimai
不会再考虑了，很一般,2,0.8,waimai
填写了发票信息却没有开发票。负责配送调度的工作人员也不专业，都不清楚是否需要发票抬头。好的是发货快，饭菜性价比还可以,2,0.9,waimai
味道一般，有点辣。总体还好,2,0.8,waimai
还凑合，最近套餐都不好吃,2,0.8,waimai
"速度快,味道一般,量小",2,0.8,waimai
也就那样，不好吃,2,0.8,waimai
"商务套餐没有给换了排骨套餐，但是土豆片是脆的,我在想,这是熟了么？别的菜还行,送餐很快",2,1.2,waimai
一般，排骨给的少,2,0.8,waimai
"菜一般,给换餐了,不是我点的",2,0.8,waimai
送餐很快，但是没给发票。味道还可以，凑合吃吧。,2,1.7,waimai
一般。不过订餐立减。也就差不多,2,0.8,waimai
还行吧，划算,2,1.3,waimai
还行吧，我联系菜品多几种,2,1.3,waimai
味道一般，送餐堵车所以延迟20分钟,2,0.8,waimai
口味还可以，就是量越来越小了,2,0.9,waimai
菜一般，太素,2,0.8,waimai
味道很一般，看着盒子挺大，实际上菜没有多少。,2,0.8,waimai
"菜一般,给的还少.,新年来了第一餐不给力啊....",2,0.8,waimai
今天菜的味道一般，而且有两道主菜和官网菜单里的不一样,2,0.8,waimai
超时了十分钟，不过味道还行,2,1.2,waimai
一般、毕竟价钱不贵,2,0.8,waimai
20的套餐，4个菜，还行吧。,2,1.3,waimai
一般都是四个菜，今天变成了三个菜，菜品下降，有点失望,2,0.8,waimai
味道还可以，但是送货时间长，而且我是一个饭量一般的女孩子，稍稍没吃饱。,2,1.7,waimai
"还行,送货挺快",2,0.8,waimai
"服务可以,，但是菜品味道、温度都很一般",2,0.8,waimai
量够，味道还行，包装不错,2,0.8,waimai
米饭里面有石子，菜还行,2,0.8,waimai
"一般,不咋好吃,送的也不快",2,0.8,waimai
鸡腿饭一般，和想象中差距挺大，不是很推荐,2,0.8,waimai
这个鸡排就看不到鸡肉了，量足还行吧,2,1.3,waimai
木有给发票；味道一般。,2,0.8,waimai
"20的感觉一般,不如15的好呢.",2,0.8,waimai
20元套餐感觉一般般。,2,0.8,waimai
送的挺快，就是味道一般。,2,0.8,waimai
"1.韭菜盒子…太咸了！不是一般的咸！,2.菜，口味很一般，这样的菜有点不咋滴啊。,3.服务：首先没有小黄鱼，电话通知后换了个牛柳，这没问题。后来送餐员打电话，告诉饭店把准备好的南瓜粥不知放哪了，需要重做，让多等会。又过了一段时间，送餐员打电话，说韭菜盒子我订了俩，只做了一个，赶紧再做一个补上……,这饭店管理怎么如此混乱？",2,0.8,waimai
一般。感觉跟私人饭馆的一样。锅贴太硬孩子不吃,2,0.8,waimai
中午忙送餐慢可以理解，味道一般也可以理解，但粥里面长长的钢丝算怎么回事？,2,1.2,waimai
"西葫芦锅贴不错,清爽,粥类一般,黑芝麻糯米粥的黑芝麻不好吃,皮蛋瘦肉粥肉太柴",2,0.8,waimai
